"child_id","child_gender","child_age_rounded","age_days","age","condition","counterbalance","attn1","attn2","test","attn3","rachel_false_belief","diana_false_belief","allie_false_belief","mean_fb","num_speakers","coding_experience","smartphone_frequency","smart_speaker_frequency","voice_assistant_frequency","pass_attn1","pass_attn2","pass_attn3","pass_all_attn","chose_song_1","age_months","floor_age","va_daily","ss_daily","multiSSexperience"
"LN6TPF","f",4350,4340,11.8822724161533,"Person",2,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"Several times a day",NA,NA,1,1,1,1,1,142.683367853503,11,NA,NA,NA
"LRAUYL","f",2010,2024,5.54140999315537,"Person",3,"spider","wheels","spider",1,1,1,1,1,2,"no experience with coding","About once a week","About once a day","About once a day",1,1,1,1,1,66.5417365289148,5,TRUE,TRUE,TRUE
NA,NA,NA,5426,14.8555783709788,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"Several times a day","Never",NA,1,1,1,1,1,178.387086168919,14,NA,FALSE,NA
"LUQK5d","f",1350,1350,3.69609856262834,"AI",1,"spider","wheels","wheels",1,1,0,0,0.333333333333333,0,"no experience with coding","About once a week",NA,NA,1,1,1,1,0,44.3830752539698,3,NA,NA,FALSE
"LXRCcF","f",1980,1993,5.45653661875428,"Person",3,"spider","wheels","wheels",1,0,0,0,0,1,"no experience with coding","Several times a day","Several times a day","Several times a day",1,1,1,1,0,65.5225696156754,5,TRUE,TRUE,FALSE
"LZWTJC","m",4140,4140,11.3347022587269,"AI",2,"wheels","spider","spider",1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a day","About once a day",1,1,1,1,0,136.108097445507,11,TRUE,TRUE,FALSE
"M2VDRX","f",3390,3390,9.28131416837782,"AI",2,"wheels","spider","wheels",1,1,1,1,1,0,"no experience with coding","About once a day",NA,NA,1,1,1,1,1,111.450833415524,9,NA,NA,FALSE
NA,NA,NA,4611,12.6242299794661,"AI",3,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","Several times a day","Less than once a week",NA,1,1,1,1,1,151.592859256337,12,NA,FALSE,FALSE
"PU2VcV","o",4740,3160,8.65160848733744,"Person",3,"spider","wheels","spider",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,103.889272446329,8,NA,NA,NA
"MBCA5E","f",2730,2739,7.49897330595483,"Person",2,"wheels","spider","wheels",1,0,1,1,0.666666666666667,3,"no experience with coding","About once a day","Several times a day","Several times a day",1,1,1,1,1,90.0483282374988,7,TRUE,TRUE,TRUE
"MBSYFS","m",1740,1739,4.76112251882272,"Person",3,"spider","wheels","spider",1,0,0,0,0,2,"no experience with coding","About once a day","About once a week","About once a week",1,1,1,1,1,57.1719761975211,4,FALSE,FALSE,TRUE
"MM7MHD","m",3090,2903,7.94798083504449,"Person",3,"spider","wheels","spider",1,1,1,1,1,0,"coding class at school","About once a week","Never","Never",1,1,1,1,1,95.4400499720551,7,FALSE,FALSE,FALSE
"MM7MHD","m",3090,2903,7.94798083504449,"AI",2,"wheels","spider","wheels",1,1,1,1,1,0,"no experience with coding",NA,NA,NA,1,1,1,1,1,95.4400499720551,7,NA,NA,FALSE
NA,NA,NA,5375,14.715947980835,"AI",1,"spider","wheels","wheels",1,1,1,1,1,0,"coding class at school","Never","Never",NA,1,1,1,1,0,176.71039221488,14,NA,FALSE,FALSE
"MQ5dCM","f",4260,4267,11.6824093086927,"AI",3,"spider","wheels","wheels",1,1,1,1,1,3,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Several times a day","Several times a day",1,1,1,1,0,140.283394154585,11,TRUE,TRUE,TRUE
"MR5MAH","f",2700,2695,7.37850787132101,"AI",3,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","About once a day",NA,"Never",1,1,1,1,1,88.6017687477397,7,FALSE,NA,FALSE
"N4N6Q2","m",1890,1886,5.16358658453114,"AI",1,"spider","wheels","spider",1,0,1,0,0.333333333333333,0,"no experience with coding","Several times a day",NA,NA,1,1,1,1,1,62.0047999473978,5,NA,NA,FALSE
"N54WCV","f",5760,5748,15.7371663244353,"Person",3,"spider","wheels","spider",1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Never","Never",1,1,1,1,1,188.973271525791,15,FALSE,FALSE,FALSE
NA,NA,NA,3651,9.9958932238193,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,"coding class at school","Less than once a week","Less than once a week",NA,1,1,1,1,1,120.031561297958,9,NA,FALSE,FALSE
"NBXP7N","m",3390,3390,9.28131416837782,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,"no experience with coding",NA,"About once a week",NA,1,1,1,1,1,111.450833415524,9,NA,FALSE,FALSE
"NcPKdR","m",4740,4751,13.0075290896646,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a week","About once a week",1,1,1,1,1,156.195548541934,13,FALSE,FALSE,FALSE
NA,NA,NA,1815,4.96919917864476,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Never",NA,1,1,1,1,1,59.6705789525594,4,NA,FALSE,FALSE
"QDLBWP","f",4500,1850,5.06502395619439,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"Less than once a week","Less than once a week",NA,1,1,1,1,1,60.8212512739586,5,NA,FALSE,NA
"NKAPDd","m",5520,5529,15.1375770020534,"Person",2,"wheels","spider","wheels",1,1,1,1,1,5,"coding class at school,after school programs or camps related to coding","Several times a day","Less than once a week","Never",1,1,1,1,1,181.773350429036,15,FALSE,FALSE,TRUE
"NMW7J7","f",1500,1487,4.07118412046543,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a week","About once a week","About once a week",1,1,1,1,1,48.8871354834468,4,FALSE,FALSE,FALSE
"NN3UDW","m",4440,4455,12.1971252566735,"AI",4,"wheels","spider","wheels",1,1,1,1,1,2,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Several times a day","Several times a day",1,1,1,1,1,146.4641483381,12,TRUE,TRUE,TRUE
"NPVQNQ","m",1740,1753,4.79945242984257,"AI",4,"wheels","spider","wheels",1,0,0,0,0,1,"no experience with coding","About once a week","About once a week","About once a week",1,1,1,1,1,57.6322451260808,4,FALSE,FALSE,FALSE
"NSQ3X6","f",3420,3411,9.3388090349076,"AI",1,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","About once a day",NA,NA,1,1,1,1,1,112.141236808364,9,NA,NA,FALSE
"NSYUD6","f",3930,3934,10.7707049965777,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Several times a day","Several times a day",1,1,1,1,1,129.335568925272,10,TRUE,TRUE,FALSE
"NY2cZA","f",3510,3518,9.63175906913073,"AI",4,"wheels","spider","wheels",1,1,1,1,1,4,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a day","About once a week",1,1,1,1,1,115.659006476641,9,FALSE,TRUE,TRUE
"NZcKZR","m",2490,2476,6.77891854893908,"AI",4,"wheels","spider","wheels",1,1,1,1,1,2,NA,"Several times a day","About once a day","Several times a day",1,1,1,1,1,81.4018476509846,6,TRUE,TRUE,TRUE
"NZKdcH","f",1530,1543,4.22450376454483,"AI",4,"wheels","spider","wheels",1,1,1,1,1,4,"no experience with coding","Several times a day","Never","Never",1,1,1,1,1,50.7282111976855,4,FALSE,FALSE,TRUE
"P2JCDF","m",1740,1739,4.76112251882272,"Person",1,"spider","wheels","spider",1,0,1,1,0.666666666666667,NA,"no experience with coding",NA,NA,NA,1,1,1,1,1,57.1719761975211,4,NA,NA,NA
NA,NA,NA,3313,9.07049965776865,"AI",1,"spider","wheels","spider",1,1,1,0,0.666666666666667,0,"no experience with coding","About once a week",NA,NA,1,1,1,1,1,108.919354308446,9,NA,NA,FALSE
"P7Md7Y","f",4230,4204,11.5099247091034,"AI",1,"spider","wheels","spider",1,1,1,1,1,NA,"coding class at school","About once a day","About once a day","About once a week",1,1,1,1,1,138.212183976066,11,FALSE,TRUE,NA
"P7Md7Y","f",4230,4204,11.5099247091034,"AI",4,"wheels","spider","spider",1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a day","About once a week",1,1,1,1,0,138.212183976066,11,FALSE,TRUE,FALSE
"PBLZWN","f",5190,5197,14.2286105407255,"Person",2,"wheels","spider","wheels",1,1,1,1,1,4,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Several times a day","Several times a day",1,1,1,1,1,170.858401551764,14,TRUE,TRUE,TRUE
"PcR4BM","m",1980,1982,5.42642026009583,"AI",3,"spider","wheels","spider",1,1,1,1,1,3,"no experience with coding","About once a day",NA,"Several times a day",1,1,1,1,1,65.1609297432357,5,TRUE,NA,TRUE
"PCWHCD","m",4080,4080,11.170431211499,"AI",4,"wheels","spider","spider",1,1,1,1,1,3,"coding class at school","About once a week","About once a day","Several times a day",1,1,1,1,0,134.135516323109,11,TRUE,TRUE,TRUE
"PF76LW","m",5100,5091,13.9383983572895,"AI",2,"wheels","spider","spider",1,1,1,1,1,2,"after school programs or camps related to coding","Several times a day","Several times a day","About once a day",1,1,1,1,0,167.373508235526,13,TRUE,TRUE,TRUE
"PHK3XR","f",2610,2609,7.14305270362765,"Person",2,"wheels","spider","wheels",1,1,1,1,1,2,"no experience with coding","About once a week","About once a day","About once a day",1,1,1,1,1,85.7744024723017,7,TRUE,TRUE,TRUE
"PK2YGJ","m",4200,4201,11.501711156742,"Person",4,"wheels","spider","wheels",1,1,1,1,1,2,"after school programs or camps related to coding","About once a day","About once a day","About once a day",1,1,1,1,1,138.113554919946,11,TRUE,TRUE,TRUE
"PKXKVJ",NA,NA,3179,8.70362765229295,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"after school programs or camps related to coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,104.513923135089,8,TRUE,TRUE,TRUE
"PRPWZF","f",2220,2231,6.10814510609172,"Person",2,"wheels","spider","wheels",1,1,1,1,1,1,"no experience with coding","Several times a day","About once a day","About once a week",1,1,1,1,1,73.3471414011901,6,FALSE,TRUE,FALSE
"ZU2PLS","f",3270,4608,12.6160164271047,"Person",3,"spider","wheels","spider",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,151.494230200217,12,NA,NA,NA
NA,NA,NA,4608,12.6160164271047,"Person",1,"spider","wheels","spider",1,1,1,1,1,NA,NA,"About once a day","Less than once a week",NA,1,1,1,1,1,151.494230200217,12,NA,FALSE,NA
"PWRD2W","f",3240,3252,8.90349075975359,"Person",3,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","Several times a day","Never","Never",1,1,1,1,1,106.913896834007,8,FALSE,FALSE,FALSE
NA,NA,NA,1495,4.09308692676249,"Person",2,"wheels","spider","wheels",1,1,0,0,0.333333333333333,NA,NA,"About once a week",NA,NA,1,1,1,1,1,49.1501462997666,4,NA,NA,NA
"PXXPWV","m",2010,2010,5.50308008213552,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"About once a day",NA,"About once a week",1,1,1,1,1,66.081467600355,5,FALSE,NA,NA
"PZ5DPJ","f",1170,1178,3.22518822724162,"AI",3,"spider","wheels","spider",1,0,0,0,0,4,"no experience with coding","Less than once a week","About once a day","About once a day",1,1,1,1,1,38.7283427030937,3,TRUE,TRUE,TRUE
NA,NA,NA,2301,6.29979466119097,"AI",2,"wheels","spider","wheels",1,1,1,1,1,0,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Less than once a week",NA,1,1,1,1,1,75.6484860439886,6,NA,FALSE,FALSE
NA,NA,NA,2445,6.69404517453799,"AI",3,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","Several times a day","About once a week",NA,1,1,1,1,1,80.3826807377453,6,NA,FALSE,FALSE
"QCPV75","m",4500,4505,12.3340177960301,"AI",2,"wheels","spider","spider",1,1,1,1,1,6,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a day","About once a day",1,1,1,1,0,148.107965940099,12,TRUE,TRUE,TRUE
NA,NA,NA,4485,12.2792607802875,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"Less than once a week","Less than once a week",NA,1,1,1,1,1,147.4504388993,12,NA,FALSE,NA
"QdRUdL","m",4170,4168,11.4113620807666,"Person",4,"wheels","spider","wheels",1,1,1,1,1,NA,"coding class at school","About once a day","Less than once a week","About once a week",1,1,1,1,1,137.028635302627,11,FALSE,FALSE,NA
"QE3QBc","m",3270,3284,8.99110198494182,"AI",4,"wheels","spider","wheels",1,1,1,1,1,2,"coding class at school","Several times a day","Several times a day","Several times a day",1,1,1,1,1,107.965940099287,8,TRUE,TRUE,TRUE
"QMLL2R","m",1530,1524,4.17248459958932,"Person",3,"spider","wheels","wheels",1,1,1,1,1,2,"no experience with coding","Less than once a week","Less than once a week","Never",1,1,1,1,0,50.1035605089259,4,FALSE,FALSE,TRUE
"QRZ4QE","f",1530,1530,4.18891170431212,"Person",2,"wheels","spider","spider",1,1,1,1,1,1,"no experience with coding","About once a day","Never","Never",1,1,1,1,0,50.3008186211658,4,FALSE,FALSE,FALSE
"QTNWUY",NA,NA,2963,8.11225188227242,"Person",2,"wheels","spider","wheels",1,1,1,1,1,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Less than once a week","Several times a day",1,1,1,1,1,97.4126310944538,8,TRUE,FALSE,TRUE
"QVDCEG","f",2760,2768,7.57837097878166,"AI",3,"spider","wheels","spider",1,0,0,0,0,3,"no experience with coding","About once a day","Several times a day","Several times a day",1,1,1,1,1,91.0017424466581,7,TRUE,TRUE,TRUE
"QVSRQC","f",1980,1981,5.42368240930869,"Person",1,"spider","wheels","spider",1,0,0,0,0,NA,"no experience with coding",NA,NA,NA,1,1,1,1,1,65.1280533911957,5,NA,NA,NA
"QZ77BB","m",1500,1515,4.14784394250513,"Person",1,"spider","wheels","wheels",1,1,1,0,0.666666666666667,0,"no experience with coding","About once a week","Never","Never",1,1,1,1,0,49.8076733405661,4,FALSE,FALSE,FALSE
"R27BW6","m",5130,5122,14.0232717316906,"Person",4,"wheels","spider","wheels",1,1,1,1,1,0,"no experience with coding","Several times a day",NA,NA,1,1,1,1,1,168.392675148765,14,NA,NA,FALSE
"RBWAXG","f",2370,2368,6.48323066392882,"AI",2,"wheels","spider","wheels",1,1,1,1,1,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Less than once a week","About once a day","Never",1,1,1,1,1,77.8512016306671,6,FALSE,TRUE,TRUE
"Rc27L6","f",5250,5257,14.3928815879535,"AI",3,"spider","wheels","wheels",1,1,1,1,1,2,"no experience with coding","Several times a day","About once a day","About once a day",1,1,1,1,0,172.830982674162,14,TRUE,TRUE,TRUE
"RC5T3R","f",3480,3480,9.52772073921971,"AI",3,"spider","wheels","spider",1,1,1,1,1,NA,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable),no experience with coding",NA,NA,NA,1,1,1,1,1,114.409705099122,9,NA,NA,NA
"RCAU4S","f",1980,1993,5.45653661875428,"AI",2,"wheels","spider","wheels",1,1,1,1,1,1,"no experience with coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,65.5225696156754,5,TRUE,TRUE,FALSE
"RF7BV6","f",3030,3028,8.290212183436,"AI",4,"wheels","spider","wheels",1,0,1,0,0.333333333333333,5,"no experience with coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,99.5495939770523,8,TRUE,TRUE,TRUE
NA,NA,NA,5013,13.7248459958932,"AI",1,"spider","wheels","spider",1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Less than once a week",NA,1,1,1,1,1,164.809152776408,13,NA,FALSE,FALSE
"RJ5WYZ","f",1290,1288,3.52635181382615,"Person",2,"wheels","spider","spider",1,1,1,1,1,0,"no experience with coding","About once a day","Never","Never",1,1,1,1,0,42.3447414274912,3,FALSE,FALSE,FALSE
"2cLdd2","f",3180,3019,8.26557152635181,"Person",3,"spider","wheels","spider",1,1,1,1,1,2,"no experience with coding","About once a day","About once a week","About once a day",1,1,1,1,1,99.2537068086925,8,TRUE,FALSE,TRUE
"RL56d4","m",3060,3054,8.36139630390144,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","Several times a day","Never","About once a week",1,1,1,1,1,100.404379130092,8,FALSE,FALSE,FALSE
"RL5F7C","m",1590,1578,4.32032854209446,"Person",1,"spider","wheels","spider",1,0,0,0,0,4,NA,"About once a day","About once a day","About once a day",1,1,1,1,1,51.8788835190847,4,TRUE,TRUE,TRUE
"RPWSSB",NA,NA,2965,8.11772758384668,"AI",4,"wheels","spider","wheels",1,1,1,0,0.666666666666667,2,"after school programs or camps related to coding","Several times a day",NA,"About once a day",1,1,1,1,1,97.4783837985337,8,TRUE,NA,TRUE
"RTVEE7","m",1560,1572,4.30390143737166,"Person",3,"spider","wheels","wheels",1,0,0,0,0,0,"no experience with coding","About once a day",NA,NA,1,1,1,1,0,51.6816254068449,4,NA,NA,FALSE
"3G522Y","f",2460,2064,5.65092402464066,"AI",4,"wheels","spider","wheels",1,1,1,1,1,NA,NA,NA,NA,NA,1,1,1,1,1,67.8567906105139,5,NA,NA,NA
"SCHcHE","m",3450,3425,9.37713894592745,"AI",2,"wheels","spider","wheels",1,1,1,1,1,2,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Less than once a week","About once a day",1,1,1,1,1,112.601505736923,9,TRUE,FALSE,TRUE
"SCHcHE","m",3450,3425,9.37713894592745,"AI",3,"spider","wheels","spider",1,1,1,1,1,1,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Never","About once a day",1,1,1,1,1,112.601505736923,9,TRUE,FALSE,FALSE
"SCMMCA","f",3150,3147,8.61601642710472,"Person",1,"spider","wheels","spider",1,1,1,1,1,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","About once a day","Several times a day",1,1,1,1,1,103.46187986981,8,TRUE,TRUE,TRUE
"SHWDdD","m",5310,5302,14.5160848733744,"AI",3,"spider","wheels","spider",1,1,1,1,1,0,"no experience with coding","Less than once a week","Never","Never",1,1,1,1,1,174.310418515961,14,FALSE,FALSE,FALSE
"SL5H56","f",4260,4245,11.6221765913758,"AI",4,"wheels","spider","wheels",1,1,1,1,1,4,"coding class at school,after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a day","About once a day",1,1,1,1,1,139.560114409705,11,TRUE,TRUE,TRUE
"SQPHC7","f",2310,2303,6.30527036276523,"Person",4,"wheels","spider","wheels",1,1,1,1,1,0,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Never","Never",1,1,1,1,1,75.7142387480685,6,FALSE,FALSE,FALSE
"T7C2LP","f",4950,4943,13.533196440794,"Person",2,"wheels","spider","wheels",1,1,1,1,1,3,"no experience with coding","Several times a day","About once a day","About once a day",1,1,1,1,1,162.507808133609,13,TRUE,TRUE,TRUE
"TDSRAc","f",4770,4766,13.0485968514716,"Person",3,"spider","wheels","spider",1,1,1,1,1,NA,"no experience with coding","About once a day",NA,"About once a week",1,1,1,1,1,156.688693822533,13,FALSE,NA,NA
"THHUXY","f",2790,2778,7.60574948665298,"Person",4,"wheels","spider","wheels",1,1,0,1,0.666666666666667,1,"no experience with coding","Several times a day","About once a week","About once a week",1,1,1,1,1,91.3305059670579,7,FALSE,FALSE,FALSE
"TRMZMN","f",2400,2391,6.54620123203285,"Person",2,"wheels","spider","wheels",1,0,0,0,0,0,"coding class at school","Several times a day","Never","Never",1,1,1,1,1,78.6073577275865,6,FALSE,FALSE,FALSE
"U2YQXC","m",3870,3873,10.6036960985626,"Person",2,"wheels","spider","wheels",1,1,1,1,1,0,"coding class at school,after school programs or camps related to coding","About once a day",NA,NA,1,1,1,1,1,127.330111450833,10,NA,NA,FALSE
"U2YQXC","m",3870,3873,10.6036960985626,"Person",2,"wheels","spider","wheels",1,1,1,1,1,0,"coding class at school,after school programs or camps related to coding","About once a day","Never","Never",1,1,1,1,1,127.330111450833,10,FALSE,FALSE,FALSE
"U32dEc","m",4950,4954,13.5633127994524,"AI",1,"spider","wheels","spider",1,1,1,1,1,3,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","Less than once a week","Several times a day","About once a day",1,1,1,1,1,162.869448006049,13,TRUE,TRUE,TRUE
"UAPd65","m",3060,3070,8.40520191649555,"AI",2,"wheels","spider","wheels",1,0,1,1,0.666666666666667,6,"after school programs or camps related to coding,coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Several times a day","Several times a day",1,1,1,1,1,100.930400762731,8,TRUE,TRUE,TRUE
NA,NA,NA,3324,9.1006160164271,"AI",1,"spider","wheels","spider",1,1,1,1,1,2,"no experience with coding","Several times a day","About once a week",NA,1,1,1,1,1,109.280994180886,9,NA,FALSE,TRUE
"UEXRGR","m",3300,3289,9.00479123887748,"AI",2,"wheels","spider","wheels",1,0,0,0,0,NA,NA,"About once a day",NA,NA,1,1,1,1,1,108.130321859486,9,NA,NA,NA
"UFEZMT","f",3870,3861,10.570841889117,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"no experience with coding","About once a day","About once a day","About once a day",1,1,1,1,1,126.935595226354,10,TRUE,TRUE,TRUE
"UGcYTS","f",2970,2970,8.13141683778234,"AI",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,97.6427655587336,8,TRUE,TRUE,FALSE
"UK5MMG",NA,NA,3720,10.1848049281314,"Person",1,"spider","wheels","spider",1,1,1,0,0.666666666666667,3,"after school programs or camps related to coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,122.300029588717,10,TRUE,TRUE,TRUE
"UKBcFN","m",4440,4425,12.1149897330595,"AI",3,"spider","wheels","spider",1,1,1,1,1,1,"coding class at school","Several times a day","About once a day",NA,1,1,1,1,1,145.477857776901,12,NA,TRUE,FALSE
NA,NA,NA,3398,9.30321697467488,"Person",2,"wheels","spider","wheels",1,1,1,1,1,NA,NA,"About once a day",NA,NA,1,1,1,1,1,111.713844231844,9,NA,NA,NA
"UPcFPQ","f",1170,1167,3.19507186858316,"AI",2,"wheels","spider","wheels",1,0,1,0,0.333333333333333,1,"no experience with coding","Several times a day","Less than once a week",NA,1,1,1,1,1,38.3667028306539,3,NA,FALSE,FALSE
"UPTL7Y","m",3720,3706,10.1464750171116,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding","About once a week","Several times a day","Never",1,1,1,1,1,121.839760660157,10,FALSE,TRUE,FALSE
"UQYP3K","f",2160,2164,5.92470910335387,"Person",2,"wheels","spider","spider",1,1,1,1,1,0,"no experience with coding","About once a day","Never","Never",1,1,1,1,0,71.1444258145116,5,FALSE,FALSE,FALSE
"USPAM2","f",4920,4918,13.4647501711157,"Person",1,"spider","wheels","spider",1,1,1,1,1,1,"no experience with coding",NA,NA,NA,1,1,1,1,1,161.68589933261,13,NA,NA,FALSE
"USPAM2","f",4920,4918,13.4647501711157,"Person",2,"wheels","spider","wheels",1,1,1,1,1,1,"no experience with coding","Several times a day","About once a day","About once a day",1,1,1,1,1,161.68589933261,13,TRUE,TRUE,FALSE
"UYRcFH","f",4650,4640,12.703627652293,"AI",2,"wheels","spider","spider",1,1,1,1,1,NA,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","Less than once a week","About once a week",1,1,1,1,0,152.546273465496,12,FALSE,FALSE,NA
"UZG2dX","m",2940,2943,8.05749486652977,"Person",2,"wheels","spider","wheels",1,1,1,1,1,2,"no experience with coding","About once a week","Never","About once a day",1,1,1,1,1,96.7551040536542,8,TRUE,FALSE,TRUE
"V3dN5D","m",4890,4881,13.3634496919918,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"after school programs or camps related to coding","Several times a day","About once a day","About once a day",1,1,1,1,1,160.469474307131,13,TRUE,TRUE,TRUE
"V5REVB","m",1500,1489,4.0766598220397,"Person",4,"wheels","spider","spider",1,0,0,0,0,0,"no experience with coding","Never","Never","Never",1,1,1,1,0,48.9528881875267,4,FALSE,FALSE,FALSE
NA,NA,NA,2692,7.37029431895962,"AI",2,"wheels","spider","wheels",1,1,1,1,1,0,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Less than once a week",NA,1,1,1,1,1,88.5031396916198,7,NA,FALSE,FALSE
NA,NA,NA,3467,9.492128678987,"AI",4,"wheels","spider","wheels",1,0,0,0,0,NA,NA,"Less than once a week",NA,NA,1,1,1,1,1,113.982312522602,9,NA,NA,NA
NA,NA,NA,2928,8.01642710472279,"AI",3,"spider","wheels","spider",1,1,1,1,1,1,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Less than once a week","Less than once a week",NA,1,1,1,1,1,96.2619587730545,8,NA,FALSE,FALSE
"VB2XLF","m",4110,4100,11.2251882272416,"AI",1,"spider","wheels","spider",1,1,1,1,1,NA,NA,"Several times a day",NA,"About once a week",1,1,1,1,1,134.793043363908,11,FALSE,NA,NA
"Vc73T7","m",4110,4112,11.2580424366872,"Person",3,"spider","wheels","spider",1,1,1,1,1,8,"no experience with coding","Several times a day","Several times a day","Several times a day",1,1,1,1,1,135.187559588388,11,TRUE,TRUE,TRUE
"VdM6UX","m",2880,2886,7.90143737166324,"Person",4,"wheels","spider","wheels",1,1,1,1,1,1,NA,"About once a day","Never","About once a day",1,1,1,1,1,94.8811519873755,7,TRUE,FALSE,FALSE
"VEYGC2","m",3840,3825,10.4722792607803,"AI",1,"spider","wheels","spider",1,1,1,1,1,1,"after school programs or camps related to coding","Several times a day",NA,"About once a day",1,1,1,1,1,125.752046552914,10,TRUE,NA,FALSE
NA,NA,NA,3473,9.50855578370979,"Person",2,"wheels","spider","wheels",1,1,1,1,1,3,"no experience with coding","Several times a day",NA,NA,1,1,1,1,1,114.179570634842,9,NA,NA,TRUE
"VGYA6F",NA,NA,3242,8.87611225188227,"Person",2,"wheels","spider","wheels",1,1,1,0,0.666666666666667,3,"coding apps at home (e.g., Osmo, Scratch, Kodable)","About once a day","Several times a day","Several times a day",1,1,1,1,1,106.585133313608,8,TRUE,TRUE,TRUE
"VHTSRV","m",3390,3378,9.24845995893224,"AI",3,"spider","wheels","spider",1,1,1,1,1,4,NA,"About once a day","About once a day","About once a day",1,1,1,1,1,111.056317191044,9,TRUE,TRUE,TRUE
"VJ5H2T","o",5160,5175,14.1683778234086,"AI",4,"wheels","spider","spider",1,1,1,1,1,0,"no experience with coding","About once a day","Less than once a week","About once a day",1,1,1,1,0,170.135121806884,14,TRUE,FALSE,FALSE
NA,NA,NA,4364,11.9479808350445,"Person",4,"wheels","spider","wheels",1,1,1,1,1,4,"coding class at school,coding apps at home (e.g., Osmo, Scratch, Kodable)","Several times a day","About once a week",NA,1,1,1,1,1,143.472400302462,11,NA,FALSE,TRUE
"VR4LYE","m",4500,4510,12.3477070499658,"Person",2,"wheels","spider","wheels",1,1,1,1,1,NA,"coding class at school","About once a day","Never","About once a week",1,1,1,1,1,148.272347700299,12,FALSE,FALSE,NA
"VRHSL4","f",3450,3452,9.45106091718001,"AI",1,"spider","wheels","spider",1,1,1,1,1,NA,NA,"Several times a day",NA,"About once a week",1,1,1,1,1,113.489167242003,9,FALSE,NA,NA
